name,DFT-per,GCN-per
QANXEL_FSR_relaxed,1.355875015,1.85387826
CIPDOW_FSR_relaxed,2.177050114,2.30296278
GOYXID_FSR_relaxed,2.28412509,2.515164137
DICGUU_FSR_relaxed,2.536175013,3.048716068
OPEMIG_FSR_relaxed,4.833125114,4.958079815
NIZFUA_FSR_relaxed,3.376005888,3.036986828
UMAREG_FSR_relaxed,2.774859905,2.026257753
REGMEX_FSR_relaxed,0.192383006,0.522054553
ICOVAZ_FSR_relaxed,1.888254046,2.086937666
GAJWAR_FSR_relaxed,3.269624949,3.135177612
BUTYOG_FSR_relaxed,2.136464119,1.687739253
IXEKUT_FSR_relaxed,0.253190994,0.344041228
LEDBUS_FSR_relaxed,2.87766695,2.579860449
PAMBUB_FSR_relaxed,1.683917999,2.067024231
PELKOJ_FSR_relaxed,3.061610937,3.094207287
SOZKOJ_FSR_relaxed,1.625139952,2.150677443
REVYIC_FSR_relaxed,3.041673899,2.989338636
NEMJUL_FSR_relaxed,3.091022968,2.665162802
QEZNIU_FSR_relaxed,2.342083931,2.116881132
NARRUW_FSR_relaxed,3.07396698,3.090810299
WARFIH_FSR_relaxed,0.929229021,1.222908258
FEHKUB_FSR_relaxed,0.540610015,0.283439755
DICVUI_FSR_relaxed,0.101315998,0.587002158
QUFKIN_FSR_relaxed,0.339839011,0.300181866
TERFUT_freeONLY_relaxed,0.415143996,0.500677824
LUXBAI_FSR_relaxed,0.792100012,0.732173443
FAZSAD_FSR_relaxed,2.297822952,2.602276325
MUTBUA_FSR_relaxed,1.296322942,1.231720924
NENLEZ_FSR_relaxed,4.600759983,3.975436687
EYEGEW_FSR_relaxed,2.406588078,2.411876917
JAZPOQ_FSR_relaxed,2.436132908,2.444689751
FAXPOM_FSR_relaxed,2.418452024,2.387895823
XUKZUY_FSR_relaxed,1.056233048,0.930754423
XEHYAL_FSR_relaxed,0.056403998,0.388913989
YEBMOI_FSR_relaxed,1.101902008,1.439021587
LICLPY02_FSR_relaxed,3.994915962,3.302097559
WEHDAR_FSR_relaxed,3.126734972,2.985835552
POPCUS_FSR_relaxed,2.582631111,2.495503902
OKIZOZ_FSR_relaxed,0.502409995,0.446674824
OSOMIT_FSR_relaxed,1.086563945,2.139917612
DENGAH_FSR_relaxed,0.26225099,0.186049461
GAJBOK_FSR_relaxed,0.98644501,0.725791097
TENLIJ_FSR_relaxed,2.581239939,2.62911582
VIGQOT_FSR_relaxed,2.086142063,2.201082945
WILHUX_FSR_relaxed,2.86393404,3.068023443
KEXFAU_FSR_relaxed,2.373764992,1.916683912
LEDGAE_FSR_relaxed,3.255760908,3.619784355
NENREF_FSR_relaxed,1.565613985,1.51096499
MOQSIV_FSR_relaxed,2.882294893,2.921898842
IQEKUM_FSR_relaxed,2.74229598,2.282387495
GIRHEW_freeONLY_relaxed,2.429639101,2.207252026
QOJBUO_FSR_relaxed,3.053627014,2.308912992
RIWQIZ_FSR_relaxed,1.346791983,1.077419639
PANROO_FSR_relaxed,1.995615959,2.48063159
DEGLOS_FSR_relaxed,1.74969995,2.350123405
SEMWOZ_FSR_relaxed,2.342730999,2.376606703
LAMPAT_FSR_relaxed,2.937822104,2.559987307
TIRFUW_FSR_relaxed,2.681725979,2.833394051
HAFDOI_FSR_relaxed,4.491905212,4.277418137
HALYAX_FSR_relaxed,1.19938302,0.997109413
KAJZIH_FSR_relaxed,0.331191003,0.580440044
TERRAK_FSR_relaxed,0.226524994,0.419841647
KABTUE_FSR_relaxed,1.816041946,2.423017025
NAHVUQ_FSR_relaxed,2.934576988,2.828020096
LIFLOC_FSR_relaxed,0.676186025,0.784423828
FEFCUQ_freeONLY_relaxed,2.113198042,2.163653135
MOXZAB_FSR_relaxed,2.195110083,2.183870316
FATHAM_FSR_relaxed,4.140124798,4.237640858
BAVWED_FSR_relaxed,1.497866035,2.031414986
EZEROS_FSR_relaxed,0.712243021,0.888084888
ETOFEZ_FSR_relaxed,2.806166887,2.926333189
NEXLIN_FSR_relaxed,0.796787024,0.534323812
GAZSOR_FSR_relaxed,3.325352907,3.225427628
FEDKAA_FSR_relaxed,1.670498967,2.013465405
XIBCIU_FSR_relaxed,0.710870981,0.38573575
OTUXEH_FSR_relaxed,1.836421013,2.597816944
NUWWIM_FSR_relaxed,2.646429062,2.708235502
FOPLAZ_FSR_relaxed,0.870513976,0.88262701
DIYJUQ02_FSR_relaxed,5.127428055,4.909081459
DEFHUR01_FSR_relaxed,3.024159908,2.857603073
MOPNAI_FSR_relaxed,0.466006994,0.774830461
AWEXUX_FSR_relaxed,2.315994024,2.701310396
AQAPOZ_FSR_relaxed,1.510130048,1.14161706
AJUNOK_FSR_relaxed,1.066467047,1.41054225
DEBKOM_FSR_relaxed,0.72784102,0.696309924
MEGBUW_FSR_relaxed,0.862303019,1.205191016
BIBBUL_FSR_relaxed,3.230658054,2.772820473
CETJAP_FSR_relaxed,3.55782795,3.232713699
XIZJAS_FSR_relaxed,3.834207058,3.84370327
MAQTUV_FSR_relaxed,4.026091099,3.709460735
LARNOI_FSR_relaxed,1.839409947,1.793894529
NAGQET_freeONLY_relaxed,0.658892989,1.098141909
CEPGIN_FSR_relaxed,1.567963958,1.551966906
NAVYIU_FSR_relaxed,2.016117096,2.14658165
GICDUT_FSR_relaxed,2.887280941,2.928802967
VUWJAZ_FSR_relaxed,2.271174908,2.359412193
LARMID_FSR_relaxed,2.272726059,2.543974638
MAKXON_FSR_relaxed,3.865870953,4.040060043
PACWIA_FSR_relaxed,3.186357975,2.83206749
FAKQEN02_FSR_relaxed,0.913158,0.788229942
PODJAV_FSR_relaxed,3.044542074,3.028478146
XAKCOB_FSR_relaxed,1.031960011,1.222709179
WUCWIC_FSR_relaxed,3.104470015,2.912827969
CIQMEW_FSR_relaxed,3.012352943,3.111809969
GEWJIE_FSR_relaxed,1.584262013,1.354884863
NACKEH_FSR_relaxed,0.560656011,0.668926358
COMDEO_FSR_relaxed,3.002089977,2.714300871
CAVCEI_FSR_relaxed,0.924399018,0.500391841
EKOZUB_FSR_relaxed,2.442142963,2.625887871
KAVTAE_FSR_relaxed,2.5613451,2.890505075
NEJYOS_FSR_relaxed,2.695878983,2.654383898
REYCOP_FSR_relaxed,2.535329103,2.765074492
QATQIM_FSR_relaxed,2.29262495,2.905122995
UFOLUZ_FSR_relaxed,2.926825047,2.798857212
OJALAO_FSR_relaxed,3.62579608,3.889337063
XEBNEX_FSR_relaxed,0.608142972,0.765491843
RAQKUP_FSR_relaxed,1.545336008,1.921321988
PUKTIZ_FSR_relaxed,3.132349968,3.355352402
HEBGUS_FSR_relaxed,0.453983992,0.452748299
HOXDII_FSR_relaxed,1.27303195,1.265590668
JACJIH_FSR_relaxed,2.988130093,2.173705101
UDUXAT_FSR_relaxed,1.752274036,1.593635082
RULFAF_FSR_relaxed,0.592139006,0.554881692
ASELAN_FSR_relaxed,2.85573411,3.392842293
WEPCEA_FSR_relaxed,2.49654603,2.052559137
RENWEM01_FSR_relaxed,0.405010015,0.343681335
SODNIJ_FSR_relaxed,2.305372,2.214576006
YASNIQ_FSR_relaxed,1.566931009,2.059834242
IJAGUW_FSR_relaxed,0.287173986,0.746138453
EMADEC_FSR_relaxed,2.833695889,2.484826803
SINSUG_FSR_relaxed,3.381431103,3.322290897
KOFSOO_FSR_relaxed,3.273560047,2.863382578
OTOZOO_FSR_relaxed,3.00526309,2.952128887
PEYKIN_FSR_relaxed,5.082017899,4.788048744
RORDEJ_FSR_relaxed,3.576334953,3.256418705
COCVIA_FSR_relaxed,1.757961988,1.489845276
OZAXIX01_FSR_relaxed,2.802731991,2.621836185
POFFAT_FSR_relaxed,0.519218028,0.498706698
EBISEQ_FSR_relaxed,2.980194092,3.182326078
OMABEL_FSR_relaxed,0.910880983,0.434358239
TAHVOQ_FSR_relaxed,3.986284971,3.974789143
YOQMEY_FSR_relaxed,3.424679041,2.989167213
NETGEZ_FSR_relaxed,2.055469036,2.115978718
IMEDAF_FSR_relaxed,2.238277912,2.419447899
HORHOM_FSR_relaxed,3.401493073,3.408681393
WAYXOM_FSR_relaxed,3.049065113,3.003599644
BUZDUW_FSR_relaxed,2.2074821,2.439031839
FAVNEY_FSR_relaxed,2.692992926,3.08889246
KIVFIF_FSR_relaxed,1.705031037,1.941886187
GAXPAZ_FSR_relaxed,1.462772965,2.174459457
QQQAEA01_FSR_relaxed,3.287456989,3.008893967
POHNUX_FSR_relaxed,2.278798103,2.010340929
DURGAY_FSR_relaxed,4.773436069,4.764482498
QAKWUV_FSR_relaxed,0.892368972,0.817628026
CITDEO_FSR_relaxed,2.517627001,2.456527233
QORBEE_FSR_relaxed,0.684984982,0.383251548
KOGXUA_FSR_relaxed,2.304086924,2.026227713
FEJKAI_FSR_relaxed,0.233908996,0.447321177
MINQIK_FSR_relaxed,3.03874898,3.170270443
TAQJEA_FSR_relaxed,2.854964972,3.118087292
VEWMEP_FSR_relaxed,4.54097414,4.66039896
YEMWAR_FSR_relaxed,0.899910986,0.866718173
YADVUW_FSR_relaxed,0.958167017,0.559699297
OJAGOX_FSR_relaxed,2.667035103,2.527058363
HIPCUF_FSR_relaxed,2.066319942,1.867072105
RAJFAM_FSR_relaxed,0.077854,0.2943573
UCOYOA_FSR_relaxed,1.204334021,1.077253461
LAJXIF_FSR_relaxed,4.258831024,4.299785614
TEYNER_FSR_relaxed,4.15403986,3.671212196
COWTUF_FSR_relaxed,1.198899031,0.697696805
HOKKOJ_FSR_relaxed,1.555124044,1.226074457
YOTQUV_FSR_relaxed,2.715553999,2.591475964
YOTDER_FSR_relaxed,0.372222006,0.527938366
FALYIA_FSR_relaxed,1.698778033,1.439681768
VIRVEY_FSR_relaxed,2.282619953,2.425289392
NIWQIV_FSR_relaxed,0.709701002,0.917452455
FIQNUR_FSR_relaxed,2.629806995,2.971482754
KATKIB_FSR_relaxed,2.482050896,2.807191849
QUNZOP_FSR_relaxed,1.095126033,1.179743886
HAGGIH_FSR_relaxed,2.789038897,2.742337942
IZEHAX_freeONLY_relaxed,3.613285065,3.293298244
DUPMOR_FSR_relaxed,4.275775909,3.524671316
DIYFEX_FSR_relaxed,4.614210129,4.49508667
DOSREJ_FSR_relaxed,2.972820997,2.665896177
HOYMAL_FSR_relaxed,1.792958975,1.916833162
BIJYIE_FSR_relaxed,1.667163014,1.538965583
NUSTEB_FSR_relaxed,2.433918953,2.378222942
NOKFEY_FSR_relaxed,5.185214996,4.789811611
EYEYAJ_FSR_relaxed,2.13211894,2.200964212
TARMOP_FSR_relaxed,2.004848957,1.390930176
BETGUF_FSR_relaxed,0.492882013,0.836817503
XEWRUO_FSR_relaxed,1.952509999,2.173556566
DENKOX_FSR_relaxed,0.397374004,0.463707566
MUGJAZ_FSR_relaxed,2.491735935,2.457873106
KEWWOA_FSR_relaxed,2.66779089,2.708082914
JOFQOK_FSR_relaxed,1.448367,1.957864642
WEWHOY_FSR_relaxed,3.013847113,2.58768487
CIVTEJ_FSR_relaxed,2.201911926,2.019455671
COMMOH_FSR_relaxed,1.556763053,1.086823225
AFUMCO04_FSR_relaxed,0.418778002,0.370818615
MIHMOG_FSR_relaxed,2.516204119,2.970424414
AHUHIV_FSR_relaxed,2.714407921,3.070501328
NIFSIF_FSR_relaxed,1.636970043,2.115097284
PEGTUS01_FSR_relaxed,1.008515,0.818786263
ZISYAD_freeONLY_relaxed,1.045495033,1.247887135
WAPKII_FSR_relaxed,2.602410078,2.421613932
QOHJIH_FSR_relaxed,0.673443019,0.749876738
CUMMEE_FSR_relaxed,1.756114006,1.520157337
LIVKAF_FSR_relaxed,1.427899003,1.332177281
OFOYIR_FSR_relaxed,1.38625896,1.186904669
GAZGIA_FSR_relaxed,3.026479006,2.918738842
EHAFOK_FSR_relaxed,2.08196497,2.021039486
OROLEN01_FSR_relaxed,2.047100067,2.055555105
MEWWAP_FSR_relaxed,3.157999992,3.102506161
HUYBEK_FSR_relaxed,4.460011005,4.480741501
COYKEH_FSR_relaxed,1.297863007,1.611831903
CIXNAZ_FSR_relaxed,2.093576908,2.52985239
EMIZAC_FSR_relaxed,3.291507959,3.276423931
RAQLUQ01_FSR_relaxed,1.908985019,1.962311029
HIGWOL_FSR_relaxed,2.060026884,2.363669872
DAVJOB_FSR_relaxed,3.57171011,3.570315838
KIGTEA_FSR_relaxed,2.834534883,2.989951372
LAFSER_FSR_relaxed,2.866614103,2.666290283
SOTXAC_FSR_relaxed,3.229280949,3.068011999
FOCTIC_FSR_relaxed,2.29617095,2.440391302
SARSUC_FSR_relaxed,0.246666998,0.64377737
KEQGIW01_FSR_relaxed,2.36677599,2.146135807
KAKTIA01_FSR_relaxed,0.85728699,1.19513917
GUPRIU_FSR_relaxed,0.346776992,0.373473406
BEVYUX_FSR_relaxed,0.460507005,0.936652899
QUGFII_FSR_relaxed,3.08730793,2.987030745
DULDOF_FSR_relaxed,1.669064045,1.965232372
GAJBEA_FSR_relaxed,0.964496017,0.791713238
XEYQAU_FSR_relaxed,3.515127897,3.303880215
XISREZ_FSR_relaxed,2.16693902,2.697679996
AJIGIK_FSR_relaxed,4.137308121,3.897081614
IJIYOQ_FSR_relaxed,2.925483942,2.761114597
XUNGOD_freeONLY_relaxed,3.202605963,3.612122059
TILDIC01_FSR_relaxed,4.894367218,4.756979942
DEYXEN_FSR_relaxed,0.565182984,0.747611403
YOPMAS_freeONLY_relaxed,0.411265999,0.349011779
KEWWIU_FSR_relaxed,2.827526093,2.499267578
AQUWAM_FSR_relaxed,0.760016978,0.616507769
LUFNAC_FSR_relaxed,1.585412979,1.070068955
MAKYOM02_FSR_relaxed,2.553957939,2.141980886
KOLTUC_FSR_relaxed,4.444517136,4.351509094
KEXDOH_FSR_relaxed,1.748697996,1.130892754
LELXIK_FSR_relaxed,0.88360697,0.799293876
UXIWEE_FSR_relaxed,0.790611029,0.896777153
PEVZOG_FSR_relaxed,0.32920301,0.305654407
OFITON_FSR_relaxed,4.215583801,4.200064659
MEFTEY_FSR_relaxed,3.056404114,2.846196413
KEKXAB_FSR_relaxed,3.91602397,3.768604994
IFUGEX_FSR_relaxed,3.730580091,4.874917984
TEYDOR_FSR_relaxed,0.061262999,2.032712698
BEPPIX_FSR_relaxed,2.818707943,3.26051116
BETJAM_FSR_relaxed,0.69115603,1.02269733
PEQREL01_FSR_relaxed,0.18423,0.426403403
FADTEL_FSR_relaxed,1.759238958,2.011271715
QUQPOI_SL_relaxed,0.406946987,1.814292431
BOJLOC01_FSR_relaxed,1.651360989,1.314200878
AZOBIB_FSR_relaxed,2.080471992,2.840645552
REHHIW_FSR_relaxed,2.413217068,2.146095753
PUKCUV_FSR_relaxed,2.467040062,2.428777695
FELTEX_FSR_relaxed,2.634474039,2.548751354
DEKFOQ_FSR_relaxed,0.891844988,0.777004719
VUPSEH_FSR_relaxed,0.43118301,0.473428011
PIZDEH_FSR_relaxed,0.578893006,0.536845922
HIGGUB_FSR_relaxed,2.455704927,2.340147972
JITPEI_FSR_relaxed,2.26711297,2.467015743
XOTSAC_FSR_relaxed,5.777458191,5.219423294
OWOHOY_FSR_relaxed,2.82178998,2.583551168
NUNGEK_FSR_relaxed,0.932343006,0.756664395
DUZWEC_FSR_relaxed,3.503926039,3.297071934
JAXCET_FSR_relaxed,3.598628998,3.583635807
QEWFIK_FSR_relaxed,3.478117943,3.083732367
ROLZAU_FSR_relaxed,2.655219078,2.863600254
PUWKUP_FSR_relaxed,2.129873991,2.207853079
NEVJUV_FSR_relaxed,2.823834896,2.89440608
RILWAM_FSR_relaxed,2.140166044,2.480381966
TUMFUE_FSR_relaxed,2.770509958,2.678085089
BIZQAE_FSR_relaxed,0.637210011,0.520781994
QEHVIK_FSR_relaxed,2.502695084,2.524184465
LEMPIC_FSR_relaxed,1.686604023,1.556357145
KEVRIP_FSR_relaxed,4.105428219,3.675955296
ETUGUW_FSR_relaxed,2.95695591,3.036298752
RAMSUT01_FSR_relaxed,3.081039906,3.13477087
BOVPAE01_FSR_relaxed,1.833142996,1.857017994
NUGJEF_FSR_relaxed,3.282221079,3.214364767
KOTSIX_freeONLY_relaxed,1.708421946,2.036397457
FOMTUX_FSR_relaxed,2.814713955,2.562939882
JUCPAB_FSR_relaxed,0.259795994,0.29573667
YEJBAQ_FSR_relaxed,0.93088901,0.744567633
GEWKAW_FSR_relaxed,3.481630087,2.862417459
GATVAZ_FSR_relaxed,2.328773975,2.891503096
UQULAU_FSR_relaxed,0.238642007,0.460010052
SEVXEZ_FSR_relaxed,1.478153944,1.116669178
ONATUT_FSR_relaxed,4.603240013,4.48993063
IDEGIJ_FSR_relaxed,2.573672056,2.56572032
NUNRAQ_FSR_relaxed,3.650629044,3.832709312
YOTQIJ_FSR_relaxed,2.827680111,2.947658539
DUJVUB_FSR_relaxed,2.410749912,2.596780062
VERQOA_FSR_relaxed,4.263740063,4.078300953
PIVJUA_FSR_relaxed,0.638595998,0.517608047
DIWZER_FSR_relaxed,2.662866116,2.364811897
LIQSEK_FSR_relaxed,0.364235014,0.766850352
HADMAD01_FSR_relaxed,0.760797024,0.497897029
QOWQUO_manual_relaxed,0.547060013,0.506195664
QIFLUM_FSR_relaxed,2.335064888,2.656415462
VOYVIQ_FSR_relaxed,1.261119008,1.156134605
VILXUK_FSR_relaxed,0.109453,0.401191354
AFOJIO_FSR_relaxed,3.153263092,2.937952518
REYBEE_FSR_relaxed,3.128935099,2.816374302
EXEKUO_FSR_relaxed,2.283718109,2.661793947
BEPVEZ_FSR_relaxed,2.180346966,2.075154305
BAQZUQ_FSR_relaxed,0.139952004,0.205674767
OGOLOL_FSR_relaxed,1.562937021,1.690085649
ZUTVAO_FSR_relaxed,0.803191006,0.641821027
UJACIR_FSR_relaxed,0.615109026,0.482064247
LUKTUH_FSR_relaxed,4.065234184,4.103802204
YEZFIU_FSR_relaxed,4.751611233,4.600504875
ACISIQ_FSR_relaxed,0.772401989,0.931375504
KITHIF_FSR_relaxed,2.242193937,2.138949394
JOXMIS_FSR_relaxed,3.490539074,3.667984486
GOYXAV_FSR_relaxed,2.267534018,2.45057559
ADOLAH_FSR_relaxed,2.341394901,2.488169909
MOPJUY_FSR_relaxed,2.841845989,2.841419697
QULKOY_FSR_relaxed,1.647214055,1.227177978
VOLNOA07_FSR_relaxed,2.009572983,2.329806805
BAXXAA_FSR_relaxed,0.421164006,0.708312988
VEFTAB_FSR_relaxed,1.61579895,1.217493653
DUYYUR_FSR_relaxed,2.599384069,3.162892818
RUJPUI_FSR_relaxed,2.558716059,2.452036142
KELCUA01_FSR_relaxed,1.344200015,0.867498755
UXAWOH_FSR_relaxed,2.787000895,2.826249123
LUPZEC_FSR_relaxed,2.777080059,2.729204178
NAVFAT_FSR_relaxed,2.507204056,2.279326916
CAXXOQ_FSR_relaxed,0.654784977,0.730391264
KAHKIO_FSR_relaxed,0.02623,0.379693508
SENTOW_FSR_relaxed,0.766973019,0.579870582
ISAGOY_FSR_relaxed,0.365141988,0.553714752
KIPZEQ_FSR_relaxed,0.186445996,0.316672206
UHISOU_FSR_relaxed,3.372771978,3.213551521
BOZFAZ_FSR_relaxed,2.430874109,2.046708107
ADUTID03_FSR_relaxed,4.274603844,3.95025754
LASXEK_FSR_relaxed,3.035729885,3.096469402
SOCCUI01_FSR_relaxed,0.486225992,0.710131168
QUJJUB_FSR_relaxed,0.88924998,0.950196147
LEMPUO_FSR_relaxed,4.253354073,3.857825279
WEMFIF_FSR_relaxed,3.128927946,2.96688056
AHUTIH_freeONLY_relaxed,2.128489971,2.796216011
GAKNAI_FSR_relaxed,0.978285015,0.844435215
HUVJEP_FSR_relaxed,1.920029998,1.987407088
KAYBIW_FSR_relaxed,2.747819901,3.09634161
BEBGEV01_FSR_relaxed,4.277314186,4.197876453
UHUWEC_FSR_relaxed,0.986467004,0.804721832
SCNTAD_FSR_relaxed,4.292385101,4.372197628
JARFEO_FSR_relaxed,4.239919186,4.038868427
GOHZAG01_FSR_relaxed,0.895292997,0.767077088
LEMMAS_freeONLY_relaxed,3.139491081,2.870499372
ECAZUG_FSR_relaxed,1.282928944,1.492994785
JOMWUF_FSR_relaxed,2.010183096,2.401272535
VOMJEN_FSR_relaxed,3.305423975,3.228810072
ZOGROF_FSR_relaxed,2.335098028,2.731016159
OGECOU_FSR_relaxed,1.721655011,1.415295124
DEYXIQ_FSR_relaxed,0.299032003,0.2770257
UDUNIS_FSR_relaxed,4.39940691,4.348968029
PEKHEU_FSR_relaxed,0.576520979,0.572391748
HUDQON_FSR_relaxed,4.547800064,4.35100174
ESUSAO01_FSR_relaxed,0.159033999,0.293054581
IXIROY_FSR_relaxed,2.863879919,3.265804291
BIBFOJ_FSR_relaxed,1.607748032,2.009124279
LEQCOB_FSR_relaxed,1.32714498,1.589092255
LUKBAV_FSR_relaxed,3.750720024,4.294742584
CISJEU_FSR_relaxed,3.606373072,3.422487259
BEPTUM01_FSR_relaxed,0.940128028,0.745801091
TARTOX_FSR_relaxed,3.196541071,3.15790534
WEMHED_freeONLY_relaxed,3.441063881,3.175034523
UGEHOF_FSR_relaxed,2.246113062,2.694350243
KOZCIN01_FSR_relaxed,2.181368113,2.551737785
VUTLAY_FSR_relaxed,0.240842998,0.380674124
TAWREP_FSR_relaxed,2.135148048,2.098191977
SIXSUO_FSR_relaxed,2.311553001,2.429302216
MUTKIW_FSR_relaxed,2.632740021,2.872755289
CIJBEF_FSR_relaxed,3.098150015,3.080946922
NAHCIT02_FSR_relaxed,4.606605053,4.652143002
DACVOT_FSR_relaxed,2.767431974,2.907549381
ECUVUV_FSR_relaxed,0.895385027,0.840168715
MIHLIZ_freeONLY_relaxed,1.535022974,1.796680331
YIKMAG_FSR_relaxed,4.688395023,4.634206772
TINQEN_FSR_relaxed,2.221424103,2.682850361
CEBCUJ_FSR_relaxed,3.264622927,3.139258623
UNIPAJ_freeONLY_relaxed,0.710950017,1.296960473
LUSYOP_FSR_relaxed,2.776472092,2.915697336
FUMDOG_FSR_relaxed,2.990741014,3.181325674
XICDOC01_FSR_relaxed,0.655076027,0.492322564
XECLID_FSR_relaxed,3.637723923,3.437017441
ESASAU_freeONLY_relaxed,1.915987015,2.459528208
MUVYEJ_FSR_relaxed,2.700908899,2.625121355
HUHGUN_FSR_relaxed,4.816059113,4.584816933
HIHMES_FSR_relaxed,0.85155803,0.489749312
WISZIH_FSR_relaxed,1.04827404,0.733348966
YARDIG_FSR_relaxed,1.180268049,1.33268857
BIHMUC_freeONLY_relaxed,0.312465012,0.387211084
DUZVEB_FSR_relaxed,0.714371979,0.73192513
AJAHEZ_FSR_relaxed,2.23150897,2.183624744
INOJAY_FSR_relaxed,1.997480989,2.105062008
XIVLOE_FSR_relaxed,4.688669205,4.20174408
LOFGAP_FSR_relaxed,2.379010916,2.808553219
ISIRAE_FSR_relaxed,2.851490974,2.515120745
AXUVEW_FSR_relaxed,3.263089895,3.387309551
OPIROW_FSR_relaxed,3.094540119,2.966803789
FOVMOS01_FSR_relaxed,0.420650989,0.512771487
ECOKIQ_FSR_relaxed,0.458178014,0.578786016
MAYWOB_FSR_relaxed,3.986479044,4.004202366
ANOPID_FSR_relaxed,3.73525691,3.451566458
TARSOW_FSR_relaxed,3.02512908,3.122820616
EBUFAK_FSR_relaxed,3.436747074,3.226584435
REJCAL_FSR_relaxed,1.504124045,1.196133137
LALTIC_FSR_relaxed,2.634581089,2.578129292
NUVDIS_FSR_relaxed,3.775782108,3.345471859
IHIYIH_FSR_relaxed,1.766631961,1.532514334
XEJCOH_FSR_relaxed,2.296685934,2.295206547
AWEXOR_FSR_relaxed,2.60717392,2.729424953
LOCXIK_FSR_relaxed,2.218497992,2.052082777
FAPWAX_FSR_relaxed,4.399856091,4.288761139
FIKNAP_FSR_relaxed,0.701511025,0.859378457
XIHQIP_FSR_relaxed,2.037188053,2.456629753
QIWSUK_FSR_relaxed,3.19482398,2.96021986
TADYEE_freeONLY_relaxed,0.889560997,1.047740698
HESKEY_FSR_relaxed,4.475124836,4.752929688
BEWSOO_FSR_relaxed,0.014977,0.420294642
UKALEZ_FSR_relaxed,2.886554956,2.909874916
ODEWEA_FSR_relaxed,4.098847866,3.958384037
WUWDAU_FSR_relaxed,2.098314047,2.176226377
ACETCO_FSR_relaxed,0.508876979,0.572731137
DUZWOM_FSR_relaxed,1.726688981,1.788666368
ELOFAM_FSR_relaxed,5.080338001,4.675121307
CUYHIO_FSR_relaxed,1.582604051,1.943292618
DOKSUT_FSR_relaxed,3.018568039,3.091481924
EBAQOP01_FSR_relaxed,2.002747059,2.854439735
LIJREC_FSR_relaxed,2.246963024,2.3758111
EDIPUF_FSR_relaxed,2.462203979,2.769076109
NOBREC_FSR_relaxed,3.070348978,3.121439934
JAXLOK_FSR_relaxed,2.810367107,2.592619896
LIWLUZ_FSR_relaxed,2.810214043,2.882484436
CURPOW_FSR_relaxed,2.723850965,2.785018206
BOVGEA_FSR_relaxed,3.458476067,3.244049072
RALZAH_FSR_relaxed,0.367729008,0.673141956
DIFSUH_FSR_relaxed,2.668346882,3.074096918
HAMJIR_FSR_relaxed,1.567415953,1.669003248
TITPIW_FSR_relaxed,3.587894917,3.314797163
FECHEC_FSR_relaxed,0.003968,0.390235424
AGOSOE_FSR_relaxed,0.846759975,0.924635887
NENNOK_FSR_relaxed,0.188105002,0.61975646
OMEGOE_FSR_relaxed,3.459204912,3.148734093
NEBLOY_FSR_relaxed,2.222415924,2.275830269
QAXBOH_FSR_relaxed,2.623083115,1.325907588
QECPOG_FSR_relaxed,2.191438913,2.041056633
FIQPAZ_FSR_relaxed,2.636689901,2.828940392
SEHDAM_FSR_relaxed,0.085915998,1.720808864
OWAWIT_FSR_relaxed,0.497770995,0.674213886
WOGHEG_FSR_relaxed,1.175346017,1.447476983
ZEFLED_FSR_relaxed,2.271440983,2.390958071
SUSGET_FSR_relaxed,2.9052279,2.718790531
WUGLOA_FSR_relaxed,1.947628021,2.800129175
BUBSOI_FSR_relaxed,3.635921001,3.706746817
HOQMIL01_FSR_relaxed,1.739676952,1.739127636
HATFAM_FSR_relaxed,2.359325886,2.634068251
BOBTOC_FSR_relaxed,2.477550983,2.631603241
DUWRUL_FSR_relaxed,3.335092068,3.059531689
KIVYEU_FSR_relaxed,1.220757008,1.111553431
LIQLIH07_FSR_relaxed,0.806279004,0.748604894
LOVFUZ_FSR_relaxed,0.816056013,0.728668332
OHUJEG_FSR_relaxed,2.86729598,2.808620214
ASACIH_FSR_relaxed,3.23625493,3.037622929
BEQPUK_FSR_relaxed,2.177494049,2.381484509
JAMLEP_FSR_relaxed,2.860726118,2.813126564
IMIFUG_FSR_relaxed,2.989922047,3.204659939
QUTLAT_FSR_relaxed,0.366575003,0.864417791
BIBXUH_freeONLY_relaxed,0.456892014,0.508502841
RODMED_FSR_relaxed,1.082777977,1.956839323
PURTOM_FSR_relaxed,3.046066999,3.226209641
GECYES_FSR_relaxed,3.651237011,3.677831173
INIQON_FSR_relaxed,2.286519051,2.141222239
IBATEM_FSR_relaxed,0.936289012,0.733893752
CAWXAZ_FSR_relaxed,1.274044037,1.199476004
RUGJAG_FSR_relaxed,4.541854858,4.311561108
NAVLOO_FSR_relaxed,0.961628973,0.805855393
HAZPEF_FSR_relaxed,3.158546925,3.270340443
AYUWUM_FSR_relaxed,2.954996109,3.027028799
IPINOM_FSR_relaxed,2.376121998,2.386635303
HAWREE_FSR_relaxed,0.649408996,0.668659925
RUGJEK_FSR_relaxed,4.52133894,4.498954773
NAYMEG_FSR_relaxed,2.418489933,1.126481771
HEYDUL_FSR_relaxed,3.267851114,3.046442509
MEVBIZ_FSR_relaxed,2.403548002,2.762233734
KAVSIL_FSR_relaxed,3.336241007,3.520861626
CAFORM13_FSR_relaxed,4.690894127,4.783456326
GETXAG01_FSR_relaxed,0.248145998,0.392924786
